Area,Production,Rainfall,Season,Temperature,Crop,pH,Nitrogen(kg/ha),ElectricalConductivity(ds/m)
464.0,4789.0,8.8165,Rabi,20.90025,Onion,6.4,224.0,3.4
282.0,239.0,15.16675,Rabi,24.2405,Gram,7.4,367.0,4.1
25374.0,15874.0,21.91325,Rabi,20.42775,Rapeseed &Mustard,5.9,310.0,4.8
12211.0,2247.0,75.40599999999998,Kharif,27.33766666666667,Sesamum,5.8,377.0,4.0
7700.0,9900.0,27.25325,Rabi,24.59575,Groundnut,6.6,464.0,3.8
13202.0,15013.0,143.72899999999996,Kharif,24.77633333333334,Dry chillies,5.4,301.0,1.4
12.0,34.0,293.65025,Summer,29.17825,Maize,5.7,487.0,2.5
1081.0,230.0,106.7916666666667,Kharif,27.761,Sesamum,6.8,336.0,3.8
3.0,4.0,171.96900000000005,Kharif,26.03533333333333,Groundnut,6.5,466.0,5.6
23119.0,469662.0,3.5825,Rabi,19.66975,Potato,6.1,300.0,3.0
1460.0,792.0,130.8206666666667,Kharif,28.70966666666666,Jowar,6.1,338.0,3.2
79.0,871.0,236.74866666666668,Kharif,23.622,Potato,5.2,365.0,3.2
16127.0,3047.0,139.4316666666667,Kharif,26.54,Urad,7.2,241.0,4.5
77478.0,85946.0,90.3005,Autumn,24.114,Rice,7.4,402.0,4.9
273878.0,959395.0,197.90233333333333,Kharif,28.19766666666667,Rice,5.1,318.0,3.3
300.0,300.0,119.712,Kharif,27.18633333333333,Dry chillies,6.1,452.0,4.9
318.0,300.0,38.37325221032665,Whole Year,26.90556713766718,Dry chillies,6.5,428.0,4.7
21.0,17.0,158.79366666666667,Kharif,27.059,Dry chillies,5.6,328.0,2.7
11314.0,4876.0,13.161,Rabi,22.046,Moong(Green Gram),6.2,204.0,4.6
12969.0,18935.0,8.569749999999999,Rabi,20.0115,Wheat,5.8,363.0,4.8
2994.0,1565.0,11.60375,Rabi,20.27725,Gram,5.4,278.0,3.5
954.0,392.0,210.33733333333333,Kharif,24.19233333333333,Sesamum,5.9,341.0,1.4
2154.0,2134.0,108.8552930879632,Whole Year,27.81925703236312,Dry chillies,6.5,458.0,4.3
51.0,45.0,85.0065,Rabi,23.3965,Groundnut,6.2,379.0,4.4
234.0,714.0,97.42548705552342,Whole Year,17.979824761284718,Onion,6.6,204.0,3.2
229.0,120.0,160.65666666666667,Kharif,28.08066666666666,Moong(Green Gram),7.1,490.0,4.7
553.0,1971.0,63.27624999999999,Rabi,19.9845,Potato,5.5,455.0,1.4
2400.0,800.0,233.759,Kharif,28.05966666666667,Sesamum,5.2,339.0,4.9
25541.0,37665.0,14.62275,Rabi,20.1365,Gram,5.9,292.0,4.8
750.0,3350.0,14.8,Rabi,18.3,Wheat,6.1,344.0,3.9
500.0,200.0,53.97466666666666,Kharif,29.09866666666666,Groundnut,6.1,297.0,5.2
8176.0,10374.0,32.939,Rabi,20.171,Rapeseed &Mustard,6.0,331.0,5.3
4.0,44.0,152.149,Kharif,24.07033333333333,Potato,6.1,315.0,2.9
30904.0,109029.0,13.294,Rabi,22.866,Maize,7.5,381.0,1.4
16545.0,8372.0,10.68525,Rabi,20.11575,Rapeseed &Mustard,5.7,256.0,2.7
9259.0,9251.0,26.24725,Rabi,20.5595,Gram,7.3,276.0,1.6
85102.0,369000.0,5.46725,Rabi,20.12525,Wheat,5.9,271.0,1.3
33888.0,33000.0,110.1233333333333,Kharif,27.70133333333333,Rice,5.0,300.0,1.4
283.0,73.0,15.72125,Winter,23.36575,Rapeseed &Mustard,6.7,466.0,2.3
1159.0,1687.0,128.71725,Summer,30.7925,Maize,5.9,308.0,5.6
146.0,100.0,53.68266666666667,Kharif,28.96,Arhar/Tur,5.7,440.0,1.8
1286.0,437.0,10.505,Rabi,17.5325,Rapeseed &Mustard,5.5,206.0,4.5
58426.0,106547.0,70.898,Kharif,27.53066666666667,Rice,7.2,295.0,4.5
11763.0,14516.0,162.71200000000005,Kharif,28.6,Maize,5.0,254.0,2.2
84.0,1370.0,114.3029265697477,Whole Year,27.84704735388181,Sugarcane,5.3,291.0,2.1
4858.0,7518.0,86.16725,Autumn,23.4975,Maize,6.5,475.0,5.1
63.0,15.0,88.99700000000001,Kharif,27.81666666666667,Sesamum,5.2,224.0,4.2
3.0,3.0,20.30825,Rabi,20.58625,Gram,7.4,266.0,1.7
1328.0,2149.0,32.91275,Rabi,22.8515,Wheat,7.4,230.0,3.7
39.0,670.0,19.03725,Rabi,17.89675,Onion,7.4,301.0,1.6
4.0,6.0,12.5355,Rabi,20.184,Maize,5.3,368.0,1.9
4559.0,12679.0,116.361,Kharif,29.17133333333333,Maize,5.1,218.0,3.6
120888.0,392785.0,198.847,Kharif,25.66766666666667,Maize,5.2,297.0,4.8
2.0,1.0,3.14725,Rabi,20.42525,Gram,7.1,303.0,1.6
308.0,1739.0,237.8663333333334,Kharif,27.69,Maize,5.3,225.0,3.0
198.0,247.0,74.44200000000002,Autumn,23.86875,Maize,7.3,439.0,3.2
5313.0,126619.0,4.74525,Rabi,20.10425,Potato,6.4,443.0,4.7
64.0,84.0,0.59225,Rabi,23.07725,Rapeseed &Mustard,7.3,467.0,5.2
8226.0,3899.0,137.6576666666667,Kharif,28.51766666666667,Urad,7.1,449.0,1.2
2334.0,56838.0,3.427499999999999,Rabi,21.66425,Potato,5.4,478.0,2.3
31535.0,21874.0,129.9246666666667,Kharif,27.865,Jowar,5.5,281.0,5.0
71747.0,105969.0,2.79525,Rabi,20.92325,Wheat,6.4,426.0,5.3
3900.0,3400.0,238.44025,Summer,27.734,Groundnut,7.0,339.0,3.3
3101.0,4497.0,180.36975,Summer,29.1035,Rice,7.4,276.0,2.1
3100.0,2000.0,14.6585,Rabi,24.276,Gram,5.4,341.0,4.3
201.0,2714.0,172.222,Summer,31.00125,Onion,5.3,342.0,2.5
4300.0,2700.0,55.448,Kharif,28.728,Rice,6.7,304.0,4.8
5828.0,5907.0,114.683,Autumn,22.297,Rice,6.0,355.0,2.0
590.0,652.0,88.87112174669737,Whole Year,27.09639273441065,Dry chillies,7.5,346.0,4.8
275.0,626.0,151.56675,Summer,30.131,Maize,5.2,299.0,1.4
50608.0,83620.0,18.58075,Rabi,20.591,Wheat,7.2,311.0,3.5
490.0,190.0,160.87033333333332,Kharif,25.71233333333333,Moong(Green Gram),5.8,499.0,5.0
400.0,400.0,5.77225,Rabi,19.294,Gram,5.3,479.0,3.1
35.0,21.0,7.646,Rabi,22.77825,Rapeseed &Mustard,6.5,496.0,4.7
1046.0,5003.0,12.94575,Rabi,20.8335,Potato,6.8,309.0,2.4
1563.0,847.0,155.15866666666668,Kharif,28.97533333333333,Urad,6.2,426.0,2.3
81.0,46.0,77.18566666666666,Kharif,26.97666666666667,Moong(Green Gram),7.3,235.0,4.2
1500.0,1300.0,90.75275,Summer,28.15275,Groundnut,5.5,382.0,4.7
41800.0,15600.0,156.51366666666667,Kharif,26.22066666666667,Arhar/Tur,5.7,455.0,4.8
66.0,37.0,224.37366666666668,Kharif,27.91333333333333,Moong(Green Gram),5.5,220.0,3.2
39136.0,191688.0,146.1146666666667,Kharif,26.04666666666667,Maize,6.5,282.0,2.5
150.0,487.0,119.1335,Summer,24.1415,Maize,6.1,354.0,1.9
1382.0,746.0,117.685,Kharif,26.64,Jowar,6.3,303.0,2.5
628.0,168.0,81.292,Kharif,28.736666666666668,Urad,5.9,335.0,2.1
508.0,375.0,324.605,Kharif,21.13033333333333,Groundnut,6.0,420.0,5.1
10019.0,25000.0,50.909,Kharif,29.85366666666667,Maize,6.2,343.0,1.8
100.0,77012.30591908224,30.1875,Rabi,24.136,Sesamum,5.3,472.0,4.4
8277.0,9966.0,60.48774999999999,Rabi,24.6865,Groundnut,7.2,247.0,1.6
141.0,99.0,185.31833333333333,Kharif,25.516,Groundnut,7.1,308.0,2.7
2300.0,1100.0,79.672,Kharif,28.67166666666667,Sesamum,6.7,452.0,5.5
200.0,100.0,42.116290625747936,Whole Year,29.75309993525865,Dry chillies,5.2,478.0,5.2
141.0,31.0,20.7545,Rabi,21.02925,Urad,5.3,309.0,4.0
2628.0,8575.0,3.71575,Rabi,21.78275,Maize,6.8,330.0,4.5
5800.0,13264.0,100.314,Autumn,24.07125,Rice,6.3,245.0,2.1
52908.0,2593550.0,206.668,Kharif,28.49366666666667,Sugarcane,7.1,320.0,2.8
139400.0,164600.0,177.28933333333333,Kharif,26.48833333333333,Jowar,5.5,419.0,1.9
280.0,350.0,221.5492263575425,Whole Year,24.200109061535482,Dry chillies,5.4,476.0,4.7
5220.0,2709.0,70.9365,Summer,32.357,Urad,5.5,282.0,5.2
5964.0,6450.0,101.7921666666667,Whole Year,28.1155,Groundnut,7.4,450.0,3.8
314.0,385.0,176.81333333333333,Kharif,27.115,Groundnut,7.5,421.0,4.1
20125.0,573321.0,53.756541666666664,Whole Year,27.82054861111111,Potato,6.0,363.0,3.3
654.0,16129.0,60.867699785397384,Whole Year,27.271790963380926,Potato,7.2,482.0,1.9
189.0,1888.0,112.685059670447,Whole Year,27.381821748542517,Potato,5.2,469.0,5.5
1489.0,1548.0,177.361,Kharif,25.92966666666667,Jowar,7.2,216.0,3.6
100.0,100.0,53.94133333333333,Kharif,29.21866666666667,Arhar/Tur,5.9,212.0,1.7
160000.0,570000.0,8.42025,Rabi,19.11275,Wheat,7.3,383.0,3.3
17.0,4.0,43.98846412037037,Whole Year,26.885040509259266,Dry chillies,5.4,462.0,3.5
80.0,50.0,96.124,Rabi,17.20925,Dry chillies,7.2,230.0,3.7
49.0,6.0,147.7086666666667,Kharif,28.116,Sesamum,5.9,224.0,2.4
6659.0,2184.0,155.7003333333334,Kharif,28.204666666666668,Urad,5.9,338.0,2.8
1516.0,2268.0,190.04375,Summer,30.45125,Maize,6.6,460.0,3.7
134.0,194.0,26.77725,Rabi,20.078,Maize,7.4,227.0,5.0
261000.0,944000.0,247.0133333333333,Kharif,28.56766666666667,Rice,7.1,388.0,3.3
21000.0,57000.0,62.462,Rabi,23.8195,Groundnut,6.7,467.0,2.7
440.0,3650.0,205.200301197584,Whole Year,21.515081219624747,Potato,6.2,310.0,5.2
11013.0,8108.0,49.15649999999999,Rabi,23.67925,Jowar,5.9,248.0,4.0
754.0,818.0,117.9168070453612,Whole Year,27.8106825785638,Dry chillies,7.1,222.0,2.6
1157.0,567.0,71.23833333333333,Kharif,26.67366666666666,Arhar/Tur,5.4,225.0,3.0
34.0,2682.1,20.6025,Winter,22.272,Sugarcane,6.6,365.0,3.0
354.0,4457.0,81.57975,Rabi,23.19325,Onion,6.3,482.0,3.1
244.0,120.0,136.457,Kharif,24.47666666666667,Moong(Green Gram),6.6,222.0,2.8
722.0,529.0,444.04166666666674,Kharif,27.39333333333333,Urad,5.7,275.0,1.6
24.0,3.0,7.81775,Rabi,20.63525,Urad,7.2,219.0,5.4
200.0,100.0,27.03333333333333,Kharif,29.52233333333333,Urad,6.0,421.0,3.7
10000.0,27200.0,52.1,Kharif,29.66666666666667,Rice,5.0,486.0,1.4
76.0,48.0,171.3925,Summer,31.2645,Moong(Green Gram),5.8,386.0,5.4
189.0,14458.0,80.71127819585558,Whole Year,29.44569072430396,Sugarcane,6.5,270.0,1.2
20196.0,21364.0,6.609750000000001,Rabi,19.55225,Rapeseed &Mustard,5.5,389.0,2.2
118956.0,147911.0,198.6773333333333,Kharif,26.28633333333334,Rice,5.6,401.0,4.9
101800.0,171200.0,21.3925,Rabi,21.72175,Wheat,6.7,403.0,3.6
104.0,98.0,174.49266666666668,Kharif,26.58733333333333,Jowar,7.4,208.0,5.4
1132.0,427.0,165.80633333333333,Kharif,27.69966666666667,Urad,5.5,277.0,4.3
749.0,12466.0,73.64283172464368,Whole Year,27.71658053074905,Potato,6.0,341.0,2.7
42.0,41.0,136.375,Kharif,28.65366666666667,Groundnut,6.0,392.0,2.6
33500.0,26800.0,206.577,Kharif,26.17833333333333,Arhar/Tur,5.8,319.0,2.9
440.0,77012.30591908224,104.147,Kharif,28.54066666666667,Arhar/Tur,6.0,422.0,5.2
700.0,300.0,67.851,Kharif,28.43666666666667,Sesamum,6.1,221.0,4.5
3744.0,4542.0,79.844,Summer,27.53425,Rice,6.0,218.0,4.9
495.0,1106.0,67.64625,Rabi,22.926,Wheat,6.2,218.0,5.4
3000.0,700.0,134.064,Kharif,26.761,Sesamum,5.4,498.0,5.7
1559.0,1713.0,693.48475,Summer,24.75425,Rice,7.0,267.0,5.6
13448.0,8030.0,189.264,Kharif,26.361666666666668,Urad,6.5,294.0,1.7
90801.0,183398.0,5.6165,Rabi,23.4415,Wheat,6.9,342.0,1.3
170.0,159.0,105.89525,Rabi,22.29675,Groundnut,7.2,429.0,1.2
1652.0,2135.0,126.7536666666667,Kharif,28.63033333333333,Groundnut,7.3,487.0,4.3
773.0,2440.0,50.450326437392114,Whole Year,28.071372315706267,Onion,6.9,500.0,3.4
23.0,27.5,231.17025,Summer,26.536,Maize,6.6,337.0,1.8
46.0,741.0,106.30302648480448,Whole Year,28.01853781138231,Potato,7.1,419.0,4.2
3.0,1.0,34.6295,Rabi,21.16075,Moong(Green Gram),6.8,252.0,2.3
456.0,2134.0,131.5520545126832,Whole Year,27.25075929475844,Onion,6.6,336.0,3.6
89.0,35.4,210.825,Kharif,27.38333333333334,Urad,5.3,209.0,5.0
200.0,400.0,9.716000000000001,Rabi,23.49175,Maize,6.6,241.0,1.2
953.0,191.0,15.1595,Winter,21.45925,Urad,7.1,493.0,3.7
77470.0,223996.0,6.014750000000001,Rabi,20.679,Wheat,6.5,463.0,2.8
775.0,628.0,22.632,Rabi,20.269,Rapeseed &Mustard,7.1,323.0,4.6
119500.0,139000.0,204.591,Kharif,26.82533333333333,Arhar/Tur,6.5,347.0,3.1
614.0,17263.0,89.29426003086422,Whole Year,28.63993325617284,Sugarcane,5.4,387.0,1.4
29.0,205.0,63.20360218901871,Whole Year,28.1025038244727,Onion,6.4,393.0,2.6
165.0,210.0,244.3873333333333,Kharif,25.457,Groundnut,5.8,437.0,2.9
156.0,233.0,140.6303333333333,Kharif,28.15533333333333,Maize,5.5,234.0,3.2
375.0,3168.0,108.37225,Summer,26.41625,Onion,6.6,489.0,4.9
801.0,18200.0,61.09975139047985,Whole Year,27.0345945745147,Potato,6.2,451.0,2.9
4490.0,6730.0,247.88433333333333,Kharif,22.76233333333333,Maize,5.6,216.0,3.5
1440.0,772.0,208.96966666666668,Kharif,28.24533333333333,Urad,7.0,202.0,4.3
37.0,7.3,198.57775,Summer,26.3775,Moong(Green Gram),6.9,431.0,1.8
113.0,67.0,230.56866666666667,Kharif,27.60333333333334,Sesamum,6.9,248.0,4.7
157.0,136.0,6.764250000000001,Rabi,19.26075,Gram,7.1,466.0,1.8
17.0,84.0,224.3623333333333,Kharif,24.996,Onion,6.9,234.0,4.7
114.0,37.0,51.5205,Rabi,23.20025,Moong(Green Gram),7.3,412.0,5.2
36998.0,33695.0,189.6143333333333,Kharif,25.535,Rice,5.5,255.0,2.6
420.0,63.0,18.55975,Rabi,16.77675,Rapeseed &Mustard,5.5,297.0,2.0
1720.0,1191.0,190.4266666666666,Kharif,27.44933333333334,Urad,5.7,372.0,4.7
481.0,321.0,266.96933333333334,Kharif,23.62266666666666,Maize,6.5,314.0,5.5
139043.0,7927676.0,73.645,Kharif,28.64266666666667,Sugarcane,6.8,335.0,1.2
17.0,14.0,180.23466666666667,Kharif,28.25800000000001,Dry chillies,5.4,314.0,1.5
1739.0,22364.0,152.46666666666667,Kharif,19.301666666666673,Potato,7.2,270.0,2.7
457.0,474.0,175.2485,Summer,29.25625,Moong(Green Gram),5.2,435.0,2.6
33388.0,15559.0,72.83475,Rabi,22.4835,Moong(Green Gram),5.1,226.0,1.5
1200.0,900.0,138.1466666666667,Kharif,26.29566666666667,Groundnut,7.2,309.0,2.1
57240.0,40639.0,82.311,Kharif,29.6,Jowar,5.2,432.0,3.3
367.0,344.0,65.89624403294832,Whole Year,27.39906302514096,Dry chillies,5.6,209.0,4.8
13795.0,41213.0,221.01525,Summer,28.69175,Maize,5.2,369.0,1.4
2000.0,4000.0,115.50375,Autumn,26.26475,Rice,5.9,259.0,1.8
2028.0,3103.0,133.9153333333333,Kharif,28.13766666666666,Maize,6.0,294.0,1.5
759.0,658.0,176.9976666666666,Kharif,24.98866666666667,Sesamum,6.4,212.0,2.4
12.0,74.0,202.5966666666667,Kharif,24.32233333333333,Potato,5.6,398.0,1.9
376.0,4890.3,146.8544429856289,Whole Year,28.86964720842442,Potato,5.4,319.0,2.3
39597.0,11665.0,122.2743333333333,Kharif,26.981,Moong(Green Gram),6.6,300.0,2.6
1692.0,2517.7,210.97925,Summer,27.52,Groundnut,5.4,246.0,4.6
2908.0,65090.0,23.09375,Rabi,20.23625,Potato,5.8,255.0,4.5
3431.0,27459.0,77.28717071759259,Whole Year,31.11665856481481,Onion,6.3,470.0,5.1
81579.0,193729.0,7.43175,Rabi,20.91075,Wheat,5.8,383.0,3.9
77.0,265.0,354.22625,Summer,23.19075,Maize,7.4,480.0,2.7
4276.0,326840.0,114.6808589965653,Whole Year,28.88329774260902,Sugarcane,6.5,362.0,1.1
2.0,3.4,227.144,Summer,26.7885,Wheat,7.2,227.0,4.4
2478.0,77012.30591908224,62.5705,Rabi,21.3115,Rapeseed &Mustard,7.3,403.0,2.8
237.0,130.0,102.97755196812841,Whole Year,28.33425214267725,Dry chillies,5.5,305.0,3.3
708.0,635.0,146.622,Kharif,28.35033333333334,Jowar,6.2,234.0,1.2
70.0,80.0,30.2565,Rabi,15.443,Gram,7.2,463.0,4.8
3099.0,897.0,190.3336666666667,Kharif,26.937,Arhar/Tur,5.3,244.0,1.3
2284.0,50194.0,14.261,Rabi,19.12425,Potato,5.6,373.0,5.1
937.0,1766.0,121.5053333333333,Kharif,27.93733333333333,Jowar,7.4,258.0,1.3
12.0,274.0,18.8365,Rabi,20.294,Onion,6.9,399.0,4.7
200.0,100.0,18.65875,Rabi,24.4445,Rapeseed &Mustard,5.4,364.0,1.5
2407.0,2184.0,324.8989999999999,Kharif,25.254,Arhar/Tur,7.4,291.0,4.0
93.0,710.0,87.62316666666666,Whole Year,26.51833333333333,Onion,5.2,360.0,4.1
6405.0,11209.0,13.64775,Rabi,21.351,Maize,7.3,434.0,2.9
18100.0,7400.0,174.833,Kharif,25.57333333333333,Moong(Green Gram),5.9,484.0,2.4
185.0,77.0,60.63049999999999,Rabi,20.44325,Moong(Green Gram),5.9,254.0,5.3
2847.0,1571.0,83.68299999999998,Kharif,26.532,Groundnut,6.5,277.0,1.9
99.0,47.8,276.725,Summer,29.4025,Urad,6.1,224.0,3.9
374.0,1198.0,492.6385,Summer,24.29725,Maize,6.5,286.0,3.8
25694.0,11539.0,87.31796864802658,Whole Year,27.24629575086905,Sesamum,6.4,370.0,5.1
23819.0,60381.0,60.0325,Rabi,23.318,Groundnut,6.5,274.0,4.3
7.0,0.0,137.93133333333338,Kharif,27.32866666666666,Sesamum,5.7,381.0,1.6
167.0,155.0,187.63666666666668,Kharif,26.74466666666667,Rice,6.3,412.0,1.8
611.0,89.0,40.622333333333344,Kharif,28.394,Jowar,7.0,247.0,1.1
67.0,100.0,77.43511111111111,Whole Year,26.088465277777786,Dry chillies,5.4,388.0,4.1
5424.0,3387.0,19.669,Rabi,20.38425,Urad,7.3,232.0,5.4
208838.0,273524.0,154.99266666666668,Kharif,27.65166666666667,Rice,5.3,268.0,3.2
27747.0,35610.0,10.66,Rabi,21.47575,Rapeseed &Mustard,6.4,450.0,3.1
1913.0,1234.0,81.24375,Rabi,25.2365,Moong(Green Gram),5.9,487.0,3.4
322.0,2180.0,62.83374999999999,Autumn,24.68925,Maize,6.2,207.0,3.7
635.0,169.0,34.39775,Rabi,22.7885,Urad,5.9,414.0,2.0
9537.0,15692.0,150.542,Kharif,25.596,Jowar,5.4,463.0,5.5
810.0,9250.0,95.38325,Whole Year,24.0144224537037,Potato,5.1,263.0,4.9
230296.0,637078.0,18.76,Winter,21.92625,Rice,7.0,497.0,3.9
99.0,15.0,154.4896666666667,Kharif,27.62033333333333,Moong(Green Gram),5.9,248.0,4.6
3406.0,2551.0,4.19,Rabi,20.81325,Gram,6.5,482.0,5.3
496.0,6936.0,136.71525,Summer,31.20625,Onion,5.3,372.0,5.7
72.0,95.0,14.81375,Rabi,17.8395,Potato,6.0,384.0,2.1
337.0,11694.0,292.4193602675998,Whole Year,25.48712075707342,Sugarcane,6.5,226.0,3.4
310.0,66.0,231.43125,Summer,26.9645,Sesamum,5.1,441.0,1.7
31000.0,57700.0,59.12225,Rabi,24.95025,Wheat,6.2,307.0,4.1
28333.0,78000.0,130.6003333333333,Kharif,28.17733333333333,Rice,5.9,378.0,4.6
18750.0,16500.0,141.09466666666668,Kharif,20.15633333333333,Rice,7.1,322.0,1.5
880.0,559.0,316.717,Kharif,27.35766666666666,Sesamum,5.3,380.0,5.2
26677.0,19708.0,178.512,Kharif,26.901,Jowar,6.4,244.0,4.0
1147.0,1157.0,203.16333333333333,Kharif,28.51566666666666,Urad,7.0,245.0,3.6
200.0,200.0,9.93475,Rabi,21.30275,Rapeseed &Mustard,5.5,333.0,1.2
11.0,5.0,156.96833333333333,Kharif,26.106333333333332,Rice,7.1,232.0,3.7
14.0,18.0,276.4645,Summer,30.669,Rice,5.7,412.0,4.6
800.0,300.0,146.4266666666666,Kharif,27.89633333333333,Sesamum,6.9,300.0,1.7
142.0,3690.0,115.24796546630958,Whole Year,27.71662586785059,Sugarcane,5.1,466.0,5.1
9226.0,14559.0,219.0283333333333,Kharif,26.728,Rice,7.3,383.0,1.1
20.0,4.0,59.10433333333334,Kharif,23.787,Moong(Green Gram),6.1,384.0,3.0
2250.0,780.0,212.27766666666668,Kharif,27.33033333333333,Arhar/Tur,6.5,476.0,5.2
344.0,4032.0,20.49825,Rabi,19.40125,Onion,6.3,208.0,3.2
510.0,460.0,309.172,Kharif,27.29266666666667,Maize,5.5,413.0,1.3
5712.0,9833.0,124.248,Kharif,27.524,Maize,5.9,437.0,5.4
27800.0,21400.0,6.353249999999999,Rabi,24.5845,Gram,6.9,306.0,5.0
4591.0,57767.0,224.88966666666667,Kharif,25.46266666666667,Potato,7.1,488.0,3.6
116438.0,233800.0,130.8856666666667,Kharif,28.42233333333333,Rice,6.0,249.0,3.0
75.0,57.0,172.86433333333332,Kharif,29.45300000000001,Moong(Green Gram),6.8,429.0,2.0
211.0,524.5,39.4265,Rabi,11.72125,Onion,5.1,216.0,1.3
1006.0,17945.0,48.20647916666667,Whole Year,27.86240277777778,Potato,7.0,452.0,1.7
5.0,5.0,35.158,Kharif,29.62733333333334,Maize,6.8,431.0,4.9
6.0,20.0,110.1055,Summer,24.88975,Rice,5.9,414.0,3.5
11000.0,23800.0,122.089,Kharif,26.68166666666667,Dry chillies,6.1,468.0,4.4
30.0,29.0,62.11396336654197,Whole Year,28.713169769213852,Dry chillies,5.6,407.0,4.8
10256.0,19056.0,195.23475,Summer,29.30675,Rice,6.6,228.0,5.3
863.0,999.0,112.1276666666667,Kharif,28.94666666666667,Arhar/Tur,5.8,247.0,5.6
260.0,1220.0,269.52125,Summer,23.94025,Rice,6.5,415.0,4.2
568.0,3675.0,112.2354977914354,Whole Year,28.87220395881357,Onion,5.4,471.0,5.1
16.0,16.0,54.1625,Rabi,20.811,Gram,5.9,373.0,3.4
4000.0,5600.0,118.7453333333333,Kharif,25.796,Jowar,5.9,337.0,5.3
8.0,6.0,78.65180997047837,Whole Year,27.20193354040122,Dry chillies,7.2,222.0,1.4
2150.0,23000.0,71.5222946839892,Whole Year,26.44420625145257,Potato,7.0,410.0,2.2
705.0,6627.0,143.6528825182309,Whole Year,21.755378199743085,Potato,6.7,295.0,2.8
65764.0,27676.0,158.62,Autumn,22.95775,Rice,6.6,267.0,5.3
115.0,145.0,142.34266666666667,Kharif,27.22033333333333,Jowar,6.5,408.0,3.4
39.0,40.0,82.57925000000002,Rabi,23.89325,Jowar,6.4,216.0,4.8
634.0,14600.0,54.74086318597153,Whole Year,27.353173675941786,Onion,5.7,241.0,4.6
1.0,1.0,97.83033333333334,Kharif,28.03366666666667,Groundnut,6.4,367.0,3.7
4207.0,2545.0,105.179,Kharif,29.494,Arhar/Tur,5.8,204.0,1.3
12.0,8.0,63.20360218901871,Whole Year,28.1025038244727,Dry chillies,7.0,410.0,3.8
110695.0,57981.0,21.058333333333326,Kharif,27.13766666666667,Jowar,5.1,317.0,4.0
114486.0,223370.0,18.34925,Rabi,20.023,Wheat,6.0,391.0,2.1
13995.0,4452.0,119.0453333333333,Kharif,25.805,Urad,6.7,312.0,4.7
9480.0,18334.0,49.43575,Rabi,24.676,Dry chillies,6.6,232.0,4.8
243.0,238.0,26.24575,Rabi,20.074,Rapeseed &Mustard,5.6,280.0,3.2
5197.0,3804.0,14.04925,Rabi,20.19925,Gram,5.7,389.0,3.4
35.0,90.0,118.75600681182492,Whole Year,27.858176729681073,Sugarcane,5.4,282.0,4.2
335663.0,161667.0,110.1796666666667,Kharif,26.62966666666667,Arhar/Tur,6.9,424.0,3.9
28.0,2401.0,77.01849931278933,Whole Year,29.820472206147127,Sugarcane,6.8,303.0,1.3
21515.0,5745.0,192.044,Kharif,27.68566666666666,Urad,7.5,377.0,3.1
116.0,64.0,105.39433333333332,Kharif,19.753,Arhar/Tur,6.5,264.0,2.0
121200.0,159787.0,23.27975,Winter,19.85675,Rice,5.2,350.0,2.1
284.0,202.0,99.4012556826787,Whole Year,27.192696557022906,Dry chillies,5.2,336.0,1.3
3900.0,800.0,71.46000000000002,Rabi,23.00675,Jowar,6.3,299.0,3.6
2594.0,21383.0,618.644,Summer,27.493,Potato,5.5,235.0,4.5
47263.0,34058.0,26.17275,Rabi,19.63725,Gram,6.2,449.0,4.0
26.0,18.0,0.853,Rabi,22.96675,Rapeseed &Mustard,5.7,482.0,4.7
82.0,42.0,79.9235,Rabi,23.1105,Urad,6.8,497.0,2.6
4623.0,2000.0,5.76175,Rabi,19.34575,Gram,6.8,411.0,4.3
106200.0,246100.0,210.91966666666667,Kharif,24.92933333333334,Rice,6.6,262.0,4.8
46885.0,66348.0,145.16733333333332,Kharif,27.927,Rice,6.0,357.0,4.1
8439.0,1400.0,249.498,Kharif,27.594,Rice,7.2,365.0,3.4
2020.0,2040.0,36.95975,Rabi,18.07575,Rapeseed &Mustard,5.0,471.0,3.3
6006.0,656204.0,103.5340884600675,Whole Year,28.60037285748993,Sugarcane,6.7,482.0,1.6
56.0,205.0,49.56801234858844,Whole Year,28.62987524378014,Onion,7.0,466.0,3.7
886.0,13900.0,74.05953620787061,Whole Year,26.8334750174308,Onion,5.2,409.0,5.2
4127.0,12395.0,306.95475,Summer,25.35425,Rice,6.7,491.0,1.9
351.0,104.0,13.15125,Rabi,22.2285,Moong(Green Gram),6.6,418.0,3.4
3727.0,6735.0,139.3756666666667,Kharif,27.86133333333333,Maize,5.9,380.0,4.7
86199.0,50689.0,124.456,Kharif,26.463,Arhar/Tur,5.4,304.0,3.4
4019.0,3372.0,22.65825,Rabi,20.87675,Gram,5.5,260.0,3.2
17000.0,1099000.0,106.471,Kharif,26.47733333333333,Sugarcane,7.3,439.0,2.5
557.0,3000.0,43.496,Kharif,28.82066666666666,Maize,7.5,421.0,5.1
340.0,582.0,189.153,Summer,29.5555,Rice,7.4,499.0,1.6
2840.0,3164.0,35.38574999999999,Rabi,17.90475,Wheat,6.6,370.0,4.7
37200.0,25300.0,119.8146666666667,Kharif,27.90333333333333,Groundnut,6.5,417.0,2.8
7.0,8.0,189.9033333333333,Kharif,26.32166666666667,Groundnut,6.3,228.0,4.5
627.0,676.0,5.9455,Rabi,20.52475,Gram,5.5,228.0,5.1
864.0,6091.0,68.54104519084802,Whole Year,28.529571206136193,Onion,5.8,456.0,4.8
